beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
calderdale college,UK,United Kingdom,project,England,Yorkshire,,,,
electronic & security services limited,UK,United Kingdom,project,Northern Ireland,,,,,
assa abloy limited t/a assa abloy security doors,UK,United Kingdom,project,Northern Ireland,,,,,
progress to excellence ltd,UK,United Kingdom,project,England,West Midlands,,,,
herbert of liverpool (training) ltd,UK,United Kingdom,project,England,North West,,,,
skills for health,UK,United Kingdom,project,England,West Midlands,,,,
british telecom plc,UK,United Kingdom,project,Northern Ireland,,,,,
in touch care limited,UK,United Kingdom,project,England,South East,,,,
warrington collegiate,UK,United Kingdom,project,England,North West,,,,
leicester college,UK,United Kingdom,project,England,South West,,,,
bath college,UK,United Kingdom,project,England,East of England,,,,
petroc,UK,United Kingdom,project,England,South East,,,,
amacsports limited,UK,United Kingdom,project,England,South East,,,,
west kent and ashford college,UK,United Kingdom,project,England,South East,,,,
triangle fusion,UK,United Kingdom,project,England,London,,,,
tribal education limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
mcwhinneys sauages limited,UK,United Kingdom,project,Northern Ireland,,,,,
university of stirling,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
esfvon,UK,United Kingdom,project,England,North East,,,,
reach eps ltd,UK,United Kingdom,project,Northern Ireland,,,,,
equiniti ics limited,UK,United Kingdom,project,Northern Ireland,,,,,
telecoms policy unit,UK,United Kingdom,project,Northern Ireland,,,,,
management and personnel services limited,UK,United Kingdom,project,England,East Midlands,,,,
environment agency,UK,United Kingdom,project,England,South East,,,,
exg limited,UK,United Kingdom,project,England,London,,,,
softmist limited,UK,United Kingdom,project,England,East of England,,,,
property alliance group limited,UK,United Kingdom,project,England,Yorkshire,,,,
training and manpower limited,UK,United Kingdom,project,England,Merseyside,,,,
warmflow engineering co. limited,UK,United Kingdom,project,Northern Ireland,,,,,
p.t.p. training limited,UK,United Kingdom,project,England,South West,,,,
the oldham college,UK,United Kingdom,project,England,Merseyside,,,,
d.c.e.t. limited,UK,United Kingdom,project,England,South West,,,,
tyne metropolitan college,UK,United Kingdom,project,England,South Yorkshire,,,,
central training academy limited,UK,United Kingdom,project,England,West Midlands,,,,
leeds city college,UK,United Kingdom,project,England,North West,,,,
askham bryan college,UK,United Kingdom,project,England,Yorkshire,,,,
skills for health,UK,United Kingdom,project,England,East of England,,,,
matrix training and development limited,UK,United Kingdom,project,England,West Midlands,,,,
prospects,UK,United Kingdom,project,England,South West,,,,
jarvis training management limited,UK,United Kingdom,project,England,South East,,,,
tui uk limited,UK,United Kingdom,project,England,Yorkshire,,,,
case training services,UK,United Kingdom,project,England,Yorkshire,,,,
the lancashire colleges limited,UK,United Kingdom,project,England,North West,,,,
redwood education consultancy limited,UK,United Kingdom,project,England,West Midlands,,,,
central college nottingham,UK,United Kingdom,project,England,North East,,,,
ncg,UK,United Kingdom,project,England,West Midlands,,,,
building engineering services training,UK,United Kingdom,project,England,South East,,,,
west highland college,UK,United Kingdom,project,Scotland,Highland and Islands,,,,
jtl,UK,United Kingdom,project,England,South East,,,,
stoke-on-trent unitary authority,UK,United Kingdom,project,England,West Midlands,,,,
wsx enterprise ltd,UK,United Kingdom,project,England,South West,,,,
drenagh sawmills ltd,UK,United Kingdom,project,Northern Ireland,,,,,
ntquk limited,UK,United Kingdom,project,England,South East,,,,
wmmc ltd,UK,United Kingdom,project,England,North East,,,,
shetland amenity trust,UK,United Kingdom,project,Scotland,Highland and Islands,,,,
a & b doors limited,UK,United Kingdom,project,Northern Ireland,,,,,
wsx enterprise ltd,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
education & youth services limited,UK,United Kingdom,project,England,South Yorkshire,,,,
allia ltd,UK,United Kingdom,project,England,East of England,,,,
insight accessibility ltd,UK,United Kingdom,project,Northern Ireland,,,,,
bushmills hotels limited t/a bushmills inn,UK,United Kingdom,project,Northern Ireland,,,,,
british printing industries federation ltd,UK,United Kingdom,project,England,Merseyside,,,,
mitie group plc,UK,United Kingdom,project,England,South Yorkshire,,,,
lincolnshire rural activities centre,UK,United Kingdom,project,England,East Midlands,,,,
east of england co-operative society,UK,United Kingdom,project,England,East of England,,,,
arbarr electronics ltd,UK,United Kingdom,project,Northern Ireland,,,,,
mi-generation consultancy limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
skills for justice,UK,United Kingdom,project,Wales,Wales,,,,
the london college of beauty therapy,UK,United Kingdom,project,England,West Midlands,,,,
herefordshire and ludlow college,UK,United Kingdom,project,England,West Midlands,,,,
education & youth services limited,UK,United Kingdom,project,England,North East,,,,
naturelle consumer products limited,UK,United Kingdom,project,Northern Ireland,,,,,
training 2000 limited,UK,United Kingdom,project,England,Merseyside,,,,
north west play resource centre,UK,United Kingdom,project,Northern Ireland,,,,,
anderson interiors limited,UK,United Kingdom,project,Northern Ireland,,,,,
alder training limited,UK,United Kingdom,project,England,North West,,,,
babcock marine (devonport) limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
cleveland youth association,UK,United Kingdom,project,England,Yorkshire,,,,
hair and beauty industry training limited,UK,United Kingdom,project,England,London,,,,
runshaw college,UK,United Kingdom,project,England,North West,,,,
a1 power systems ltd,UK,United Kingdom,project,Northern Ireland,,,,,
pro-tech security north east limited,UK,United Kingdom,project,England,North East,,,,
bromley adult education college,UK,United Kingdom,project,England,London,,,,
m i t skills limited,UK,United Kingdom,project,England,South East,,,,
sainsbury's supermarkets ltd,UK,United Kingdom,project,England,South East,,,,
bury college,UK,United Kingdom,project,England,West Midlands,,,,
global vetting ltd,UK,United Kingdom,project,Northern Ireland,,,,,
wales co operative centre,UK,United Kingdom,project,Wales,Wales,,,,
tomorrow's people trust ltd (8.3),UK,United Kingdom,project,England,London,,,,
pilot ims limited,UK,United Kingdom,project,England,Merseyside,,,,
east midlands skills funding agency,UK,United Kingdom,project,England,East Midlands,,,,
basingstoke college of technology,UK,United Kingdom,project,England,London,,,,
c & g assessments and training limited,UK,United Kingdom,project,England,South Yorkshire,,,,
new college stamford,UK,United Kingdom,project,England,North East,,,,
deeside college,UK,United Kingdom,project,Wales,Wales,,,,
hg sites ltd,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
new college nottingham (ncn),UK,United Kingdom,project,England,West Midlands,,,,
bruce engineering services (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
whitbread plc,UK,United Kingdom,project,England,East of England,,,,
queens university belfast,UK,United Kingdom,project,Northern Ireland,,,,,
ffs realisations 2012 limited,UK,United Kingdom,project,England,Cornwall and the Isles of Scilly,,,,
yorkshire training partnership limited,UK,United Kingdom,project,England,London,,,,
ne-bic,UK,United Kingdom,project,England,North East,,,,
remploy employment services,UK,United Kingdom,project,England,London,,,,
a4e,UK,United Kingdom,project,England,London,,,,
learndirect limited,UK,United Kingdom,project,England,East of England,,,,
john thompson & sons limited,UK,United Kingdom,project,Northern Ireland,,,,,
paragon education & skills limited,UK,United Kingdom,project,England,West Midlands,,,,
builders merchants federation limited,UK,United Kingdom,project,England,South Yorkshire,,,,
learning links (southern) ltd.,UK,United Kingdom,project,England,South East,,,,
fintec crushing and screening ltd,UK,United Kingdom,project,Northern Ireland,,,,,
qvq limited,UK,United Kingdom,project,England,London,,,,
cablecom training limited,UK,United Kingdom,project,England,Merseyside,,,,
connected health limited,UK,United Kingdom,project,Northern Ireland,,,,,
3sc,UK,United Kingdom,project,England,London,,,,
bupa care homes (cfhcare) limited,UK,United Kingdom,project,England,London,,,,
inphoactive limited,UK,United Kingdom,project,Northern Ireland,,,,,
action for children services limited,UK,United Kingdom,project,England,East of England,,,,
community access network limited,UK,United Kingdom,project,England,South East,,,,
broomleigh housing association (part of affinity sutton homes),UK,United Kingdom,project,England,London,,,,
barnardo's scotland,UK,United Kingdom,project,Scotland,Lowlands and Uplands,,,,
northern materials handling (ireland) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
windsor women's centre,UK,United Kingdom,project,Northern Ireland,,,,,
lancaster university,UK,United Kingdom,project,England,North West,,,,
bae systems plc,UK,United Kingdom,project,England,East Midlands,,,,
accenture (uk) limited,UK,United Kingdom,project,England,London,,,,
neta training trust,UK,United Kingdom,project,England,North East,,,,
key training limited,UK,United Kingdom,project,England,East of England,,,,
del training programmes,UK,United Kingdom,project,Northern Ireland,,,,,
kingston maurward college,UK,United Kingdom,project,England,South West,,,,
the good food & wine company limited,UK,United Kingdom,project,Northern Ireland,,,,,
central training uk limited,UK,United Kingdom,project,England,North East,,,,
safe and sound training limited,UK,United Kingdom,project,England,South West,,,,
longden.co.uk limited,UK,United Kingdom,project,England,West Midlands,,,,
university of huddersfield,UK,United Kingdom,project,England,Yorkshire,,,,
accent on training limited,UK,United Kingdom,project,England,London,,,,
omega training services limited,UK,United Kingdom,project,England,West Midlands,,,,
mediclim europe ltd,UK,United Kingdom,project,Northern Ireland,,,,,
homeserve plc,UK,United Kingdom,project,England,West Midlands,,,,
lyle bailie international ltd,UK,United Kingdom,project,Northern Ireland,,,,,
orient gold limited,UK,United Kingdom,project,England,West Midlands,,,,
options 2 workplace learning ltd,UK,United Kingdom,project,England,South Yorkshire,,,,
media solutions ltd,UK,United Kingdom,project,England,Yorkshire,,,,
aspire achieve advance limited,UK,United Kingdom,project,England,London,,,,
northumbrian trust day nurseries limited,UK,United Kingdom,project,England,North East,,,,
express foodservice (ni) limited t/a bap express,UK,United Kingdom,project,Northern Ireland,,,,,
ccl services (ni) ltd,UK,United Kingdom,project,Northern Ireland,,,,,
jga limited,UK,United Kingdom,project,England,East of England,,,,
galgorm manor hotel ltd,UK,United Kingdom,project,Northern Ireland,,,,,
cambridge regional college,UK,United Kingdom,project,England,West Midlands,,,,
harpscreen international limited,UK,United Kingdom,project,Northern Ireland,,,,,
heart of england training limited,UK,United Kingdom,project,England,West Midlands,,,,
manchester metropolitan university,UK,United Kingdom,project,England,North West,,,,
steadfast training ltd,UK,United Kingdom,project,England,East of England,,,,
consulting principles limited,UK,United Kingdom,project,England,East of England,,,,
